Produit,Flux,Date,Montant
ETOFFES DE BONNETERIE,Exportations,2021-05-01,
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Exportations,2021-05-01,7627000.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Exportations,2021-05-01,19736505.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Exportations,2021-05-01,134737202.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Exportations,2021-05-01,549561083.0
COIFFURES ET PARTIES DE COIFFURES,Exportations,2021-05-01,1472807.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Exportations,2021-05-01,20000.0
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Exportations,2021-05-01,2860173580.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Exportations,2021-05-01,34099153.0
PRODUITS CERAMIQUES,Exportations,2021-05-01,729222718.0
VERRE ET OUVRAGES EN VERRE,Exportations,2021-05-01,58353772.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2021-05-01,48366155283.0
"FONTE, FER ET ACIER",Exportations,2021-05-01,4705997740.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2021-05-01,906427691.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2021-05-01,184797624.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2021-05-01,
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2021-05-01,190516819.0
PLOMB ET OUVRAGES EN PLOMB,Exportations,2021-05-01,415993136.0
ZINC ET OUVRAGES EN ZINC,Exportations,2021-05-01,
ETAIN ET OUVRAGES EN ETAIN,Exportations,2021-05-01,
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Exportations,2021-05-01,41733320.0
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Exportations,2021-05-01,251718612.0
OUVRAGES DIVERS EN METAUX COMMUNS,Exportations,2021-05-01,21752888.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Exportations,2021-05-01,1818889473.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Exportations,2021-05-01,1032680234.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Exportations,2021-05-01,6325646.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Exportations,2021-05-01,1620293142.0
NAVIGATION AERIENNE OU SPATIALE,Exportations,2021-05-01,12585912.0
NAVIGATION MARITIME OU FLUVIALE,Exportations,2021-05-01,6127895229.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Exportations,2021-05-01,72989025.0
HORLOGERIE,Exportations,2021-05-01,152077400.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Exportations,2021-05-01,2550510.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Exportations,2021-05-01,
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Exportations,2021-05-01,335549705.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Exportations,2021-05-01,2588213.0
OUVRAGES DIVERS,Exportations,2021-05-01,115887132.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Exportations,2021-05-01,19064455.0
ANIMAUX VIVANTS,Importations,2021-05-01,140625554.0
VIANDES ET ABATS COMESTIBLES,Importations,2021-05-01,789987017.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Importations,2021-05-01,3464380268.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Importations,2021-05-01,3887618249.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Importations,2021-05-01,131291.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Importations,2021-05-01,49810383.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Importations,2021-05-01,825795992.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Importations,2021-05-01,2335834954.0
"CAFE, THE, MATE ET EPICES",Importations,2021-05-01,793361752.0
CEREALES,Importations,2021-05-01,43939984244.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Importations,2021-05-01,976608147.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Importations,2021-05-01,1273914464.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Importations,2021-05-01,12351040.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Importations,2021-05-01,
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Importations,2021-05-01,12271087414.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Importations,2021-05-01,255819356.0
SUCRES ET SUCRERIES,Importations,2021-05-01,1974132611.0
CACAO ET SES PREPARATIONS,Importations,2021-05-01,230464019.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Importations,2021-05-01,8838783099.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Importations,2021-05-01,1782137947.0
PREPARATIONS ALIMENTAIRES DIVERSES,Importations,2021-05-01,4370474565.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Importations,2021-05-01,1756190898.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Importations,2021-05-01,4361745417.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Importations,2021-05-01,2044165292.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Importations,2021-05-01,13032866772.0
"MINERAIS, SCORIES ET CENDRES",Importations,2021-05-01,71483758.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Importations,2021-05-01,85306156799.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Importations,2021-05-01,2139489166.0
PRODUITS CHIMIQUES ORGANIQUES,Importations,2021-05-01,5004686064.0
PRODUITS PHARMACEUTIQUES,Importations,2021-05-01,14715086062.0
ENGRAIS,Importations,2021-05-01,4396137395.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Importations,2021-05-01,1364338910.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Importations,2021-05-01,3250750090.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Importations,2021-05-01,1205604762.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Importations,2021-05-01,311938094.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Importations,2021-05-01,298385361.0
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Importations,2021-05-01,29248574.0
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Importations,2021-05-01,5452715471.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Importations,2021-05-01,11759580919.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Importations,2021-05-01,2522311848.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Importations,2021-05-01,8019911.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Importations,2021-05-01,442649700.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Importations,2021-05-01,1340073.0
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Importations,2021-05-01,3198125951.0
LIEGE ET OUVRAGES EN LIEGE,Importations,2021-05-01,1682537.0
OUVRAGES DE SPARTERIE OU DE VANNERIE,Importations,2021-05-01,9840181.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Importations,2021-05-01,165916342.0
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Importations,2021-05-01,5701038314.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Importations,2021-05-01,517782407.0
SOIE,Importations,2021-05-01,18985190.0
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Importations,2021-05-01,11220637.0
COTON,Importations,2021-05-01,350574372.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Importations,2021-05-01,20437284.0
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Importations,2021-05-01,384255769.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Importations,2021-05-01,2149207602.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Importations,2021-05-01,586614209.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Importations,2021-05-01,205913246.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Importations,2021-05-01,197539118.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Importations,2021-05-01,112898938.0
ETOFFES DE BONNETERIE,Importations,2021-05-01,12330824.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Importations,2021-05-01,593309628.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Importations,2021-05-01,715851467.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Importations,2021-05-01,2856717916.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Importations,2021-05-01,921828874.0
COIFFURES ET PARTIES DE COIFFURES,Importations,2021-05-01,26161635.0
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Importations,2021-05-01,9820567.0
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Importations,2021-05-01,16531768.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Importations,2021-05-01,754021801.0
PRODUITS CERAMIQUES,Importations,2021-05-01,3489885244.0
VERRE ET OUVRAGES EN VERRE,Importations,2021-05-01,1535586416.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Importations,2021-05-01,153502720.0
"FONTE, FER ET ACIER",Importations,2021-05-01,29412972998.0
"OUVRAGES EN FONTE, FER OU ACIER",Importations,2021-05-01,9869758317.0
CUIVRE ET OUVRAGES EN CUIVRE,Importations,2021-05-01,1957602066.0
NICKEL ET OUVRAGES EN NICKEL,Importations,2021-05-01,304476125.0
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Importations,2021-05-01,1973202501.0
PLOMB ET OUVRAGES EN PLOMB,Importations,2021-05-01,3373785.0
ZINC ET OUVRAGES EN ZINC,Importations,2021-05-01,26001800.0
ETAIN ET OUVRAGES EN ETAIN,Importations,2021-05-01,
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Importations,2021-05-01,
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Importations,2021-05-01,539757318.0
OUVRAGES DIVERS EN METAUX COMMUNS,Importations,2021-05-01,913658943.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Importations,2021-05-01,38996021863.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Importations,2021-05-01,27260037861.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Importations,2021-05-01,192891959.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Importations,2021-05-01,23657710555.0
NAVIGATION AERIENNE OU SPATIALE,Importations,2021-05-01,255553172.0
NAVIGATION MARITIME OU FLUVIALE,Importations,2021-05-01,1081166920.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Importations,2021-05-01,3855729532.0
HORLOGERIE,Importations,2021-05-01,22683877.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Importations,2021-05-01,1024070.0
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Importations,2021-05-01,37202167.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Importations,2021-05-01,5254924095.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Importations,2021-05-01,207048169.0
OUVRAGES DIVERS,Importations,2021-05-01,802866865.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Importations,2021-05-01,1949193.0
ANIMAUX VIVANTS,Exportations,2021-06-01,9664679.0
VIANDES ET ABATS COMESTIBLES,Exportations,2021-06-01,3182980.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Exportations,2021-06-01,32867200052.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Exportations,2021-06-01,347446508.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Exportations,2021-06-01,55239972.0
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Exportations,2021-06-01,6759373.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Exportations,2021-06-01,1532127707.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Exportations,2021-06-01,13394139696.0
"CAFE, THE, MATE ET EPICES",Exportations,2021-06-01,168792269.0
CEREALES,Exportations,2021-06-01,247004553.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Exportations,2021-06-01,1902882270.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Exportations,2021-06-01,440878641.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Exportations,2021-06-01,129043072.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Exportations,2021-06-01,
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Exportations,2021-06-01,607577956.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Exportations,2021-06-01,764218482.0
SUCRES ET SUCRERIES,Exportations,2021-06-01,150741785.0
CACAO ET SES PREPARATIONS,Exportations,2021-06-01,192421515.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Exportations,2021-06-01,1279512115.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Exportations,2021-06-01,846239557.0
PREPARATIONS ALIMENTAIRES DIVERSES,Exportations,2021-06-01,7166681965.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Exportations,2021-06-01,854036721.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Exportations,2021-06-01,666778579.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Exportations,2021-06-01,5451744098.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Exportations,2021-06-01,12999565587.0
"MINERAIS, SCORIES ET CENDRES",Exportations,2021-06-01,10033161325.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Exportations,2021-06-01,21777574102.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Exportations,2021-06-01,20885204550.0
PRODUITS CHIMIQUES ORGANIQUES,Exportations,2021-06-01,502289901.0
PRODUITS PHARMACEUTIQUES,Exportations,2021-06-01,134903814.0
ENGRAIS,Exportations,2021-06-01,5070083072.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Exportations,2021-06-01,29145284.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Exportations,2021-06-01,3744999861.0
"SAVONS, LUBRIFIANTS, CIRES ARTIFICIELLES, BOUGIES, CIRES DENTAIRES",Exportations,2021-06-01,1258221583.0
MATIERES ALBUMINOIDES;PREPARATIONS A BASE D'AMIDONS OU FECULES;COLLES,Exportations,2021-06-01,92782826.0
"POUDRES,EXPLOSIFS;ARTICLES DE PYROTECHNIE;ALLUMETTES;MATIERES INFLAMMABLES",Exportations,2021-06-01,
PRODUITS PHOTOGRAPHIQUES OU CINEMATOGRAPHIQUES,Exportations,2021-06-01,
PRODUITS DIVERS DES INDUSTRIES CHIMIQUES,Exportations,2021-06-01,918922554.0
MATIERES PLASTIQUES ET OUVRAGES EN CES MATIERES,Exportations,2021-06-01,2221865286.0
CAOUTCHOUC ET OUVRAGES EN CAOUTCHOUC,Exportations,2021-06-01,309895046.0
PEAUX (AUTRES QUE LES PELLETERIES) ET CUIRS,Exportations,2021-06-01,159334882.0
"OUVRAGES EN CUIR; ARTICLES DE BOURRELLERIE, SELLERIE, VOYAGE OU EN BOYAUX",Exportations,2021-06-01,6000283.0
PELLETERIES ET FOURRURES; PELLETERIES FACTICES,Exportations,2021-06-01,
"BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS",Exportations,2021-06-01,446282881.0
LIEGE ET OUVRAGES EN LIEGE,Exportations,2021-06-01,
OUVRAGES DE SPARTERIE OU DE VANNERIE,Exportations,2021-06-01,165640631.0
MATIERES CELLULOSIQUES SERVANT A LA FABRICATION DU PAPIER,Exportations,2021-06-01,
"PAPIERS ET CARTONS; OUVRAGES EN PATE DE CELLULOSE, EN PAPIER OU CARTON",Exportations,2021-06-01,7947359526.0
"PRODUITS D'EDITION, PRESSE, ARTS GRAPHIQUES; MANUSCRITS, PLANS",Exportations,2021-06-01,57742528.0
SOIE,Exportations,2021-06-01,
"LAINE, POILS FINS OU GROSSIERS; FILS ET TISSUS DE CRIN",Exportations,2021-06-01,
COTON,Exportations,2021-06-01,1078942110.0
"AUTRES FIBRES TEXTILES VEGETALES;FILS DE PAPIER, TISSUS DE FILS DE PAPIER",Exportations,2021-06-01,
FILAMENTS SYNTHETIQUES OU ARTIFICIELS,Exportations,2021-06-01,4202586.0
FIBRES SYNTHETIQUES OU ARTIFICIELLES DISCONTINUES,Exportations,2021-06-01,2122004669.0
"OUATES,FEUTRES,NON TISSES;FILS SPECIAUX;FICELLES,CORDES,CORDAGES;CORDERIE",Exportations,2021-06-01,141059378.0
TAPIS ET AUTRES REVETEMENTS DE SOL EN MATIERES TEXTILES,Exportations,2021-06-01,1200000.0
TISSUS SPECIAUX; DENTELLES; TAPISSERIES; PASSEMENTERIES; BRODERIES,Exportations,2021-06-01,1200000.0
"TISSUS IMPREGNES, RECOUVERTS, STRATIFIES; ARTICLES TECHNIQUES EN TEXTILES",Exportations,2021-06-01,
ETOFFES DE BONNETERIE,Exportations,2021-06-01,
"VETEMENTS ET ACCESSOIRES DU VETEMENT, EN BONNETERIE",Exportations,2021-06-01,15470000.0
"VETEMENTS ET ACCESSOIRES DU VETEMENT, AUTRES QU'EN BONNETERIE",Exportations,2021-06-01,16623255.0
AUTRES ARTICLES TEXTILES CONFECTIONNES; ASSORTIMENTS; FRIPERIE ET CHIFFONS,Exportations,2021-06-01,293345259.0
"CHAUSSURES, GUETRES ET ARTICLES ANALOGUES; PARTIES DE CES OBJETS",Exportations,2021-06-01,631368000.0
COIFFURES ET PARTIES DE COIFFURES,Exportations,2021-06-01,
"PARAPLUIES, PARASOLS, CANNES, FOUETS, CRAVACHES ET LEURS PARTIES",Exportations,2021-06-01,
PLUMES APPRETEES; FLEURS ARTIFICIELLES; OUVRAGES EN CHEVEUX,Exportations,2021-06-01,3645843372.0
"OUVRAGES EN PIERRES, PLATRE, CIMENT, AMIANTE, MICA OU MATIERES ANALOGUES",Exportations,2021-06-01,
PRODUITS CERAMIQUES,Exportations,2021-06-01,940739402.0
VERRE ET OUVRAGES EN VERRE,Exportations,2021-06-01,98212209.0
"PERLES, PIERRES GEMMES, METAUX PRECIEUX; BIJOUTERIE FANTAISIE; MONNAIES",Exportations,2021-06-01,48755269167.0
"FONTE, FER ET ACIER",Exportations,2021-06-01,6330056276.0
"OUVRAGES EN FONTE, FER OU ACIER",Exportations,2021-06-01,907907847.0
CUIVRE ET OUVRAGES EN CUIVRE,Exportations,2021-06-01,471717079.0
NICKEL ET OUVRAGES EN NICKEL,Exportations,2021-06-01,1210240.0
ALUMINIUM ET OUVRAGES EN ALUMINIUM,Exportations,2021-06-01,136178929.0
PLOMB ET OUVRAGES EN PLOMB,Exportations,2021-06-01,480811600.0
ZINC ET OUVRAGES EN ZINC,Exportations,2021-06-01,
ETAIN ET OUVRAGES EN ETAIN,Exportations,2021-06-01,10000000.0
AUTRES METAUX COMMUNS; CERMETS; OUVRAGES EN CES MATIERES,Exportations,2021-06-01,68230896.0
"OUTILS, OUTILLAGE, COUTELLERIE, COUVERTS EN METAUX COMMUNS ET PARTIES",Exportations,2021-06-01,175661376.0
OUVRAGES DIVERS EN METAUX COMMUNS,Exportations,2021-06-01,24268842.0
"REACTEURS NUCLEAIRES; CHAUDIERES, MACHINES, APPAREILS, ENGINS MECANIQUES",Exportations,2021-06-01,1099593719.0
MACHINES ELECTRIQUES; APPAREILS D'EMISSION-RECEPTION RADIO/TV,Exportations,2021-06-01,6771547457.0
VEHICULES ET MATERIEL POUR VOIES FERREES; APPAREILS DE SIGNALISATION,Exportations,2021-06-01,24516372.0
"VOITURES AUTOMOBILES ET AUTRES VEHICULES TERRESTRES; PARTIES, ACCESSOIRES",Exportations,2021-06-01,1376075292.0
NAVIGATION AERIENNE OU SPATIALE,Exportations,2021-06-01,146232947.0
NAVIGATION MARITIME OU FLUVIALE,Exportations,2021-06-01,4948392.0
"APPAREILS D'OPTIQUE, DE PRECISION, MEDICO-CHIRURGICAUX;PARTIES,ACCESSOIRES",Exportations,2021-06-01,115986043.0
HORLOGERIE,Exportations,2021-06-01,1285871.0
INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS,Exportations,2021-06-01,
"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES",Exportations,2021-06-01,19500000.0
MEUBLES Y.C. MEDICAUX; APPAREILS D'ECLAIRAGE; CONSTRUCTIONS PREFABRIQUEES,Exportations,2021-06-01,474838017.0
"JOUETS, JEUX, ARTICLES DE DIVERTISSEMENTS OU SPORTS; PARTIES, ACCESSOIRES",Exportations,2021-06-01,14372993.0
OUVRAGES DIVERS,Exportations,2021-06-01,89526959.0
"OBJETS D'ART, DE COLLECTION OU D'ANTIQUITE",Exportations,2021-06-01,74817018.0
ANIMAUX VIVANTS,Importations,2021-06-01,126439798.0
VIANDES ET ABATS COMESTIBLES,Importations,2021-06-01,776278517.0
"POISSONS ET CRUSTACES, MOLLUSQUES ET AUTRES INVERTEBRES AQUATIQUES",Importations,2021-06-01,2676780753.0
LAIT; OEUFS D'OISEAUX; MIEL; PRODUITS COMESTIBLES D'ANIMAUX N.D.C.A.,Importations,2021-06-01,4760587229.0
"AUTRES PRODUITS D'ORIGINE ANIMALE, NON DENOMMES NI COMPRIS AILLEURS",Importations,2021-06-01,
PLANTES VIVANTES ET PRODUITS DE LA FLORICULTURE,Importations,2021-06-01,38554841.0
"LEGUMES, PLANTES, RACINES ET TUBERCULES ALIMENTAIRES",Importations,2021-06-01,914574317.0
FRUITS COMESTIBLES; ECORCES D'AGRUMES OU DE MELONS,Importations,2021-06-01,2019705882.0
"CAFE, THE, MATE ET EPICES",Importations,2021-06-01,1139905707.0
CEREALES,Importations,2021-06-01,36548361828.0
PRODUITS DE LA MINOTERIE;MALT;AMIDONS ET FECULES;INULINE;GLUTEN DE FROMENT,Importations,2021-06-01,923431324.0
"OLEAGINEUX; GRAINES, SEMENCES; PLANTES INDUSTRIELLES, MEDICINALES; PAILLES",Importations,2021-06-01,1165532280.0
"GOMMES, RESINES ET AUTRES SUCS ET EXTRAITS VEGETAUX",Importations,2021-06-01,34780769.0
MATIERES A TRESSER ET AUTRES PRODUITS D'ORIGINE VEGETALE N.D.C.A.,Importations,2021-06-01,4762121.0
"GRAISSES, HUILES, CIRES (ANIMALES ET VEGETALES); GRAISSES ALIMENTAIRES",Importations,2021-06-01,11677050580.0
"PREPARATIONS DE VIANDES, POISSONS, CRUSTACES, MOLLUSQUES",Importations,2021-06-01,362658146.0
SUCRES ET SUCRERIES,Importations,2021-06-01,1857948151.0
CACAO ET SES PREPARATIONS,Importations,2021-06-01,302106487.0
PREPARATIONS A BASE DE CEREALES ET DERIVES; PATISSERIES,Importations,2021-06-01,11814147277.0
"PREPARATIONS DE LEGUMES, DE FRUITS OU D'AUTRES PARTIES DE PLANTES",Importations,2021-06-01,1511873108.0
PREPARATIONS ALIMENTAIRES DIVERSES,Importations,2021-06-01,3462574883.0
"BOISSONS, LIQUIDES ALCOOLIQUES ET VINAIGRES",Importations,2021-06-01,3213395652.0
"RESIDUS,DECHETS DES INDUSTRIES ALIMENTAIRES;ALIMENTS PREPARES POUR ANIMAUX",Importations,2021-06-01,2048206748.0
TABACS ET SUCCEDANES DE TABACS FABRIQUES,Importations,2021-06-01,850194368.0
"SEL; SOUFRE; TERRES ET PIERRES; PLATRES, CHAUX ET CIMENTS",Importations,2021-06-01,5605965640.0
"MINERAIS, SCORIES ET CENDRES",Importations,2021-06-01,65325109.0
"COMBUSTIBLES MINERAUX; HUILES, CIRES MINERALES; MATIERES BITUMINEUSES",Importations,2021-06-01,113062874584.0
PRODUITS CHIMIQUES INORGANIQUES; COMPOSES DE METAUX OU RADIOACTIFS,Importations,2021-06-01,2715750404.0
PRODUITS CHIMIQUES ORGANIQUES,Importations,2021-06-01,4797155545.0
PRODUITS PHARMACEUTIQUES,Importations,2021-06-01,22106980191.0
ENGRAIS,Importations,2021-06-01,1761231745.0
EXTRAITS TANNANTS OU TINCTORIAUX;TANINS;COLORANTS;VERNIS;MASTICS;ENCRES,Importations,2021-06-01,2194544435.0
"HUILLES ESSENTIELLES, RESINOIDES; PRODUITS DE PARFURMERIE; COSMETIQUES",Importations,2021-06-01,3955522292.0
